Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
0.0033857318217881,0.0037862591242021,0.0032279723161024,0.0174566521471817,0.0220396798228778,0.0206235668690045,0.0095453422422566,0.0284923318840113,0.0320341172127082,0.0100445322671707,0.0109185345029677,0.0325742600244169,0.0094913220699686,0.0205230008080483,0.0061926536429409,0.012613264143989,0.0116534709762815,0.0094501449866298,0.000246396636861,0.0052061113763111,0.0142992814104728,0.0166893968119549,0.0226908545830261,0.0179786745488856,0.0050858487662705,0.0187843321526401,0.0128559937099945,0.0251914998722637,0.0049252076486322,0.0335729973326047,0.0191151688293302,0.033482861066842,0.0255081419354881,0.0170542604942764,0.0097150399030114,0.0054195088149817,0.0,0.0121943215052447,0.0037619186326845,0.0149096879716055,0.0106780839770256,0.0229379457535053,5.233908544661454e-18,0.0018475073313782,0.0087567083209968,0.0088748554446431,0.0157739944952539,0.0017936176162383,0.0119391998947715,0.0051162302867313,0.0006896551724137,0.0098792652461283,0.0062119495280601,0.0077569273180561,0.0153002296842636,0.0045332882765693,0.0035113708549161,0.0117420353999532,0.0069420878687923,0.0,0.011040848738056,0.0023545935228023,0.0134965493857654,0.0012615502073552,0.0054267820461747,0.0009324473975636,0.0103014382658623,0.0010890861559734,0.0003417207792207,0.0023511192125981,0.0111441215684039,0.0104061908402563,0.0028427809200546,0.0320755726492376,0.0150819563657933,0.0100918618512998,0.0172668485510201,0.0093697921284199,0.000919520758493,0.0098838884431226,0.0043014623509698,0.0009974752722134,0.0062925113671049,0.0177161294545476,0.0,0.0047236710776264,0.014493959588195,0.0207025481936704,0.0163954121086103,0.009672867463961
