Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
0.0184042514754,0.0118233992146881,0.0225910904459796,0.0192294705272529,0.0047526476964986,0.025857246340411,0.0104096361191001,0.0094800678598063,0.0183096302525108,0.0120877743134473,0.0266860194632998,0.0,0.0139189941627754,0.0033354803091645,0.0051907790143084,0.0132334287840156,0.0556050909647081,0.0064732855951302,0.0096056040330757,0.0123094179855878,0.0096798846841353,0.022714729763352,0.0160533168376415,0.0109275640059123,0.0029215609695554,0.0162076675147558,0.0037019012227022,0.0081732852668653,0.0387494551045241,0.0043138302329478,0.0056676623048896,0.0041812808442128,0.0258161856621545,0.0100167070613081,0.0062590588921562,0.0149687255921398,0.0054927760577915,0.0051138741755503,0.0013840858889402,0.0126149668290882,0.0159956333779145,0.0,3.735988590802116e-18,0.002566844919786,0.0120922368755052,0.0078387509383272,0.0025225225225225,0.0073540387172507,0.0113763126521032,0.0053835099484139,0.0102260167384561,0.0128706862633647,0.0096739371747101,0.0125113297865791,0.0092705313506509,0.0115694557351431,0.0138271903997664,0.003753232594696,0.0055960173297634,0.0,0.0023789994757949,0.0114338852219101,0.0150799681239814,0.0023685800604229,0.0,0.0035970699267372,0.0025393993458221,0.018002289522925,0.0051542748517086,0.0029915069072747,0.0190415847727058,0.0034728682170542,0.0215332566274439,0.0053688812939617,0.0383473367287431,0.0048873978789599,0.024936756244997,0.0137681904088467,0.0201017137615556,0.0114570453250421,0.0052917477167059,0.0004355764650828,0.0096025426743782,0.0022160148975791,0.0097407979130325,0.0069642887801992,0.0302521167381008,0.0084414436737865,0.0119103427610128,0.0099940428914944
