Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
0.0083639038364241,0.0122144670255092,0.021048750311079,0.0250299392327103,0.0072446034334926,0.0045746514447909,0.005771371978541,0.0213234131380244,0.0215770301861001,0.0126132301493441,0.0172103405031558,0.0142548543455978,0.0102205583029849,0.0119118843031437,0.014376000524413,0.0139521482953155,0.0057113031800512,0.0121163952044433,0.0017229138969349,0.0073853836027047,0.0152672089175288,0.0012379280070237,0.0169182796143361,0.0130085884045211,0.0098492759277154,0.0066509451932544,0.0121709553752923,0.0057730388629033,0.0094488218647078,0.0064741436472899,0.0095919315758191,0.0108268522201442,0.0128190365928736,0.009084766973717,0.0028666501073447,0.0007150101419878,0.0049575593250751,0.0,0.0084847261469716,0.0083919722397323,0.006309885404445,0.0015360029886949,0.007702684735692,0.0099363669919272,0.0096088630070628,0.0114014303137684,0.0102975274369964,0.015929039654958,0.0113881151509321,0.0039125428529548,0.0041483444356221,0.0103737252970289,0.0175657232703296,0.0009436493738819,0.015134569895942,0.0110992620151936,0.0262732336059302,0.004570656415134,0.0147900876591441,0.0086107489700416,0.017822312911782,0.004730982065421,0.0164234361199656,0.0145275300400904,0.0197451460600252,0.0053654061348381,0.011526223414224,0.0054968976963649,0.0141153904753928,0.0039712889357032,0.0156735824520957,0.0078332863182129,0.0288559701543663,0.005804824118254,0.0114517362838724,0.0086921449394358,0.0181955510981007,0.010746704493288,0.0130265903554601,0.0177647299800931,0.0112549936219936,0.0196523487450203,0.0116563470854603,0.0277100956373253,0.0007248500478674,0.0263560605176623,0.0081717579294325,0.0153547836858411,0.0036351203348252,0.0090206148389026
